id,rating,top_critic,fk_game_id
5dc47fd83496c41f3bb5bdcd,100,TRUE,1112adb4b6af47238cbc563ae2b1c6ab
5dc4283e3496c41f3bb5bd47,92,TRUE,1112adb4b6af47238cbc563ae2b1c6ab
5dea5303ad4f81777e1f4dfa,80,FALSE,1112adb4b6af47238cbc563ae2b1c6ab
5dc1b3a37f2bb94cfe4bdd71,92,TRUE,1112adb4b6af47238cbc563ae2b1c6ab
5dc197de7f2bb94cfe4bdd3c,,TRUE,1112adb4b6af47238cbc563ae2b1c6ab
5dc0e8f67f2bb94cfe4bdc40,85,TRUE,1112adb4b6af47238cbc563ae2b1c6ab
5dc1566b7f2bb94cfe4bdc94,90,TRUE,1112adb4b6af47238cbc563ae2b1c6ab
5d86755093765d6778764304,90,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86755093765d6778764313,90,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86755093765d67787642fa,90,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86755093765d67787642fe,90,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86754f93765d67787642b7,,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86754f93765d67787642b1,80,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754f93765d67787642cc,80,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86754f93765d67787642ba,90,TRUE,73021f8411c9435e8b6f35faacdc2978
615f6ba19e65de2d02a17c03,80,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754f93765d67787642e5,90,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754f93765d67787642ab,90,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754f93765d67787642a5,100,TRUE,73021f8411c9435e8b6f35faacdc2978
615fb9539e65de2d02a17cca,85,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754f93765d67787642c9,,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86754f93765d67787642d5,100,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86755093765d677876430d,93,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d6778764268,100,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754f93765d67787642e2,90,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d6778764250,83,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d6778764279,90,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d6778764265,88,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d677876423e,86,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d6778764273,70,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d6778764244,90,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d6778764276,80,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754f93765d677876428c,90,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d67787641ec,95,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d677876426d,100,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d67787641e1,75,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d677876421b,95,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d67787641d5,90,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d67787641d2,90,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86754e93765d67787641c9,90,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754d93765d6778764183,90,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86754d93765d6778764190,80,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86754d93765d677876410b,90,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754d93765d6778764116,90,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86754d93765d6778764156,85,FALSE,73021f8411c9435e8b6f35faacdc2978
5d86754d93765d67787640ff,98,TRUE,73021f8411c9435e8b6f35faacdc2978
5d86754d93765d67787640f3,100,TRUE,73021f8411c9435e8b6f35faacdc2978
5f4e7644f7c1f130627f4459,90,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5ee37da8c28b1c4114c2845b,,FALSE,03afbbc03ff14e8cba4427cd0f69d090
5e9dc964bdf729557ef48e84,100,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e84ac9cbdf729557ef46f3e,90,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e7bb0edbdf729557ef45f53,80,FALSE,03afbbc03ff14e8cba4427cd0f69d090
5e74404cbdf729557ef453e1,90,FALSE,03afbbc03ff14e8cba4427cd0f69d090
5f8c80a3fce0972e4e5f7cfc,92,FALSE,03afbbc03ff14e8cba4427cd0f69d090
5e6f8157bdf729557ef449d3,,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e737d36bdf729557ef4523e,100,FALSE,03afbbc03ff14e8cba4427cd0f69d090
5e677a72bdf729557ef43c3c,80,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e8687e9bdf729557ef4739d,95,FALSE,03afbbc03ff14e8cba4427cd0f69d090
5e663a3abdf729557ef42f97,90,FALSE,03afbbc03ff14e8cba4427cd0f69d090
5fb3fe4f038871749d415665,60,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e9909cbbdf729557ef48a64,80,FALSE,03afbbc03ff14e8cba4427cd0f69d090
5e62bde0bdf729557ef42e3b,80,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e61fb36bdf729557ef42ca4,100,FALSE,03afbbc03ff14e8cba4427cd0f69d090
5e60361fbdf729557ef42aad,100,FALSE,03afbbc03ff14e8cba4427cd0f69d090
6113120281dfdd2baab61eaf,100,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5fb423e3038871749d41569a,100,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e5ead62bdf729557ef42808,,FALSE,03afbbc03ff14e8cba4427cd0f69d090
6259de54008489e208d827a5,80,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e5cd0c5bdf729557ef42563,95,FALSE,03afbbc03ff14e8cba4427cd0f69d090
6113118c81dfdd2baab61eab,100,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e58401ebdf729557ef41dbd,90,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e5810d1bdf729557ef41d17,90,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e579189bdf729557ef41c7b,95,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e577a8fbdf729557ef41c77,90,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e5715e0bdf729557ef41c5b,90,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e56e239bdf729557ef41c08,95,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e56612abdf729557ef41b16,90,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5fb43269038871749d4156da,,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e56152ebdf729557ef41ae1,90,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e560b82bdf729557ef41ad9,100,FALSE,03afbbc03ff14e8cba4427cd0f69d090
5e5509a5bdf729557ef41969,90,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e54f831bdf729557ef4195b,100,TRUE,03afbbc03ff14e8cba4427cd0f69d090
62550156008489e208d7fcd4,90,FALSE,03afbbc03ff14e8cba4427cd0f69d090
5e62b31fbdf729557ef42e1d,90,FALSE,03afbbc03ff14e8cba4427cd0f69d090
5e61336fbdf729557ef42bf3,85,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e54b136bdf729557ef418f9,90,TRUE,03afbbc03ff14e8cba4427cd0f69d090
5e53f96abdf729557ef416ea,90,TRUE,03afbbc03ff14e8cba4427cd0f69d090
61d970649e5c48c548d6ac4b,100,TRUE,5ce7e46378254948a5eb921ca32cf569
61313f763b0d5cbd8095fe74,90,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756093765d6778764c28,90,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756993765d6778765123,100,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756993765d6778765131,80,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d67787650fb,95,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d6778765104,100,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d6778765101,85,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d6778765107,90,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d67787650f0,80,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d67787650d7,100,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756993765d6778765125,100,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756793765d67787650c4,95,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756793765d67787650c1,95,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756793765d67787650b8,100,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756793765d67787650be,90,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756693765d677876508e,100,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756793765d67787650b2,100,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756693765d6778765093,90,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756693765d677876506b,80,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d67787650e7,88,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d67787650e4,90,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756793765d677876509f,100,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756693765d677876506d,98,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756793765d67787650ae,94,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756793765d67787650cc,90,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756793765d677876509c,90,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756693765d6778765047,80,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d67787650f3,90,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d67787650d4,90,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756693765d677876504a,88,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d67787650dd,100,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756693765d677876503b,98,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756993765d6778765120,95,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756693765d677876501c,98,FALSE,5ce7e46378254948a5eb921ca32cf569
5d86756693765d6778765091,95,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756593765d6778764fec,90,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d67787650d2,98,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756593765d6778764fe3,96,TRUE,5ce7e46378254948a5eb921ca32cf569
5d86756893765d67787650f8,80,FALSE,5ce7e46378254948a5eb921ca32cf569
62b410770bfe2deada18569f,100,FALSE,e343cee48e8e4cca80b0ae3d228342aa
629a652e0bfe2deada17c13d,80,TRUE,e343cee48e8e4cca80b0ae3d228342aa
62977f130bfe2deada17b1ad,95,TRUE,e343cee48e8e4cca80b0ae3d228342aa
62b832e70bfe2deada186f03,90,TRUE,e343cee48e8e4cca80b0ae3d228342aa
629d96940bfe2deada17c954,90,FALSE,e343cee48e8e4cca80b0ae3d228342aa
628b84b40bfe2deada1761eb,100,FALSE,e343cee48e8e4cca80b0ae3d228342aa
6281f7f2008489e208d91606,80,TRUE,e343cee48e8e4cca80b0ae3d228342aa
627d67cb008489e208d9080e,90,TRUE,e343cee48e8e4cca80b0ae3d228342aa
627c4ae0008489e208d900b0,90,TRUE,e343cee48e8e4cca80b0ae3d228342aa
627bc7e0008489e208d8fb1a,90,TRUE,e343cee48e8e4cca80b0ae3d228342aa
62a09dac0bfe2deada17dba8,90,TRUE,e343cee48e8e4cca80b0ae3d228342aa
6279e9aa008489e208d8eb6e,92,TRUE,e343cee48e8e4cca80b0ae3d228342aa
627919d0008489e208d8e426,100,FALSE,e343cee48e8e4cca80b0ae3d228342aa
62790cfd008489e208d8e400,87,FALSE,e343cee48e8e4cca80b0ae3d228342aa
627831d9008489e208d8e23a,100,FALSE,e343cee48e8e4cca80b0ae3d228342aa
6276a4cc008489e208d8ded0,90,FALSE,e343cee48e8e4cca80b0ae3d228342aa
6279f2d3008489e208d8eb8e,88,TRUE,e343cee48e8e4cca80b0ae3d228342aa
62758d40008489e208d8dbf9,87,FALSE,e343cee48e8e4cca80b0ae3d228342aa
627547dc008489e208d8d9fd,,TRUE,e343cee48e8e4cca80b0ae3d228342aa
62753d35008489e208d8d9c2,100,FALSE,e343cee48e8e4cca80b0ae3d228342aa
627411e3008489e208d8cfe5,,TRUE,e343cee48e8e4cca80b0ae3d228342aa
62cbe7580bfe2deada190c86,80,FALSE,e343cee48e8e4cca80b0ae3d228342aa
628e7dfb0bfe2deada1782e3,90,FALSE,e343cee48e8e4cca80b0ae3d228342aa
62729678008489e208d8bdd0,88,TRUE,e343cee48e8e4cca80b0ae3d228342aa
62748147008489e208d8d35d,90,FALSE,e343cee48e8e4cca80b0ae3d228342aa
627157ad008489e208d8b73d,100,FALSE,e343cee48e8e4cca80b0ae3d228342aa
62707435008489e208d8b332,,TRUE,e343cee48e8e4cca80b0ae3d228342aa
626ec34b008489e208d8ad42,90,TRUE,e343cee48e8e4cca80b0ae3d228342aa
626b1436008489e208d8a3aa,85,FALSE,e343cee48e8e4cca80b0ae3d228342aa
627a74db008489e208d8f3f9,95,TRUE,e343cee48e8e4cca80b0ae3d228342aa
626bb5a4008489e208d8a5a3,80,TRUE,e343cee48e8e4cca80b0ae3d228342aa
626acec8008489e208d89fa3,90,TRUE,e343cee48e8e4cca80b0ae3d228342aa
626ace7e008489e208d89f82,95,TRUE,e343cee48e8e4cca80b0ae3d228342aa
626aca12008489e208d89f34,90,TRUE,e343cee48e8e4cca80b0ae3d228342aa
626ac991008489e208d89f0f,90,TRUE,e343cee48e8e4cca80b0ae3d228342aa
626ac89a008489e208d89ed7,95,FALSE,e343cee48e8e4cca80b0ae3d228342aa
626ac85d008489e208d89ec3,95,FALSE,e343cee48e8e4cca80b0ae3d228342aa
626ac85c008489e208d89eb5,90,FALSE,e343cee48e8e4cca80b0ae3d228342aa
626ac85c008489e208d89eaa,80,FALSE,e343cee48e8e4cca80b0ae3d228342aa
626ac007008489e208d89e9b,100,TRUE,e343cee48e8e4cca80b0ae3d228342aa
5d866f8993765d6778741621,70,FALSE,6238fdbc5a0143ccbc8448a8009bcef5
5fc7eee1038871749d4175a7,93,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8793765d67787415c8,85,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8893765d67787415d9,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8793765d6778741586,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8693765d6778741546,100,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8993765d677874160d,80,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8a93765d677874162e,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
61f9024e9e5c48c548d76855,86,FALSE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8893765d67787415e8,95,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8a93765d677874162f,80,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8793765d67787415a6,100,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5fc7ef61038871749d4175a9,93,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8793765d677874158e,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8993765d67787415fe,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8893765d67787415e2,85,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8993765d6778741605,92,FALSE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8693765d6778741566,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8a93765d6778741647,84,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8893765d67787415e5,80,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5fc7ed7f038871749d41759d,85,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8793765d67787415b9,80,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8693765d677874155b,80,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8893765d67787415ee,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8693765d6778741578,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8a93765d6778741630,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8893765d67787415df,95,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8793765d67787415c5,85,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8793765d6778741597,80,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8893765d67787415eb,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8793765d6778741583,100,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5fc7efb9038871749d4175ab,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8a93765d6778741644,85,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8793765d67787415c2,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8993765d677874160a,80,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8a93765d6778741636,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8793765d67787415bc,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8a93765d6778741652,90,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
61147aa3226e1e6e65313b71,95,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
5d866f8a93765d6778741624,75,TRUE,6238fdbc5a0143ccbc8448a8009bcef5
6091377a6a418dc538cbb235,93,FALSE,0357efab61f146289d74880509df7302
5fc6d525038871749d4173a2,,TRUE,0357efab61f146289d74880509df7302
60122db00f8974118c9395a0,94,FALSE,0357efab61f146289d74880509df7302
5f1e4914d88e035744c1bba9,80,FALSE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b54,100,FALSE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b50,80,TRUE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b63,83,TRUE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b79,93,TRUE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b42,90,TRUE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b3f,95,FALSE,0357efab61f146289d74880509df7302
5d867d2993765d6778796b80,90,FALSE,0357efab61f146289d74880509df7302
5d867d2993765d6778796b83,95,FALSE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b3d,85,TRUE,0357efab61f146289d74880509df7302
610b94d9bbe373ec7b09753c,80,FALSE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b44,90,TRUE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b47,95,FALSE,0357efab61f146289d74880509df7302
5f26c91dd88e035744c1d74c,,FALSE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b3a,70,TRUE,0357efab61f146289d74880509df7302
5d867d2793765d6778796b1d,84,TRUE,0357efab61f146289d74880509df7302
5dd3f03b66e2226fc0063cc5,100,FALSE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b24,80,TRUE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b73,80,FALSE,0357efab61f146289d74880509df7302
5d867d2793765d6778796b1f,90,FALSE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b33,89,TRUE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b30,95,FALSE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b2d,90,FALSE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b21,90,TRUE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b2a,95,TRUE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b76,90,FALSE,0357efab61f146289d74880509df7302
5d867d2793765d6778796b16,95,TRUE,0357efab61f146289d74880509df7302
5d867d2793765d6778796b0e,80,TRUE,0357efab61f146289d74880509df7302
6115bdf50beff28372246fc7,92,TRUE,0357efab61f146289d74880509df7302
6115bdb00beff28372246fc5,95,TRUE,0357efab61f146289d74880509df7302
5d867d2993765d6778796b7d,95,TRUE,0357efab61f146289d74880509df7302
5d867d2793765d6778796b0b,89,TRUE,0357efab61f146289d74880509df7302
5d867d2793765d6778796b13,90,TRUE,0357efab61f146289d74880509df7302
5d867d2793765d6778796b08,95,FALSE,0357efab61f146289d74880509df7302
5d867d2893765d6778796b52,,TRUE,0357efab61f146289d74880509df7302
5d867d2793765d6778796b02,100,FALSE,0357efab61f146289d74880509df7302
5d867d2793765d6778796af9,90,FALSE,0357efab61f146289d74880509df7302
61185b33ae81a2d33141107e,82,TRUE,14f7d8fdd5a44768b8aad40c6a5ae018
5d867dbe93765d677879a76b,85,FALSE,14f7d8fdd5a44768b8aad40c6a5ae018
5d867dbe93765d677879a789,90,TRUE,14f7d8fdd5a44768b8aad40c6a5ae018
5d867dbe93765d677879a782,90,TRUE,14f7d8fdd5a44768b8aad40c6a5ae018
5d867dbe93765d677879a76e,90,TRUE,14f7d8fdd5a44768b8aad40c6a5ae018
5d867dbe93765d677879a758,100,TRUE,14f7d8fdd5a44768b8aad40c6a5ae018
5d867dbe93765d677879a78c,90,TRUE,14f7d8fdd5a44768b8aad40c6a5ae018
5fb9e395038871749d4161e9,100,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781993765d67787751b8,90,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781993765d67787751b3,90,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
6115df1e0beff28372247033,80,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5fd159c0038871749d418608,87,FALSE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781993765d67787751a6,100,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d6778775117,90,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781993765d67787751c0,90,FALSE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781993765d6778775185,87,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d6778775156,90,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d6778775151,80,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5fb9e412038871749d4161ec,100,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d677877514f,100,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d6778775146,95,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d6778775149,75,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d6778775140,90,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d6778775114,90,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d67787750cd,100,FALSE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d677877513a,90,FALSE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d67787750f5,100,FALSE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781993765d67787751b5,90,FALSE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d67787750d9,100,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781a93765d67787752ce,86,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781c93765d67787753a4,83,FALSE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d6778775107,80,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781c93765d67787753aa,90,FALSE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781c93765d677877539a,90,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781c93765d67787753b0,100,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781c93765d677877539d,90,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781993765d67787751ba,93,FALSE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781c93765d6778775395,100,FALSE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d67787750fb,80,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781c93765d67787753a7,100,FALSE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781c93765d677877536a,90,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781c93765d67787753a1,90,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781c93765d6778775361,70,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
6115e03b0beff28372247036,90,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781c93765d677877535c,100,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781893765d677877510a,100,FALSE,b1f4888a7c9b4449b6bfbace4de24a9c
5d86781c93765d6778775364,85,TRUE,b1f4888a7c9b4449b6bfbace4de24a9c
61f2d3d69e5c48c548d74525,90,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
61d8dff39e5c48c548d6abb5,90,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
61e67ff19e5c48c548d6da25,91,FALSE,629c93f5572e4aa58fd21c0b73a8cde4
61bc3e2d9e5c48c548d65cea,100,FALSE,629c93f5572e4aa58fd21c0b73a8cde4
61b4163283e54798d121f596,90,FALSE,629c93f5572e4aa58fd21c0b73a8cde4
620fcf5f9e5c48c548d82bd6,90,FALSE,629c93f5572e4aa58fd21c0b73a8cde4
61ad304388984f53ec6f749e,85,FALSE,629c93f5572e4aa58fd21c0b73a8cde4
61a6280d4ad888f8f310b1fb,100,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
61a60eb74ad888f8f310b1e4,,FALSE,629c93f5572e4aa58fd21c0b73a8cde4
61a24d142da4c1df8fe30eaa,85,FALSE,629c93f5572e4aa58fd21c0b73a8cde4
61a1c9976fde1cda54ec182f,83,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
625e9c26008489e208d85056,90,FALSE,629c93f5572e4aa58fd21c0b73a8cde4
62034fb99e5c48c548d7c19d,100,FALSE,629c93f5572e4aa58fd21c0b73a8cde4
619d95bb38d08bb0384e6d83,82,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
62087baf9e5c48c548d7f32d,90,FALSE,629c93f5572e4aa58fd21c0b73a8cde4
61bfbc9c9e5c48c548d668ff,100,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
619d0acfdb37a4aea439442d,90,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
619d09c2db37a4aea4394424,90,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
619d0735db37a4aea4394421,90,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
619cf6f9a8153aaba4670346,80,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
619cf60aa8153aaba4670343,80,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
618eac3fdcc55528ce51217e,90,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
615d4311290395221a1dfbea,85,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
6259fbf7008489e208d831a6,90,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
61228c286ffaa0ca0ef6ce4a,100,TRUE,629c93f5572e4aa58fd21c0b73a8cde4
624fa4f2008489e208d7c291,85,FALSE,629c93f5572e4aa58fd21c0b73a8cde4
